種類,農產品,品種名稱,縣市,行政區,盛產月份
水果,木瓜,台農2號,台南市,南化區,12
水果,木瓜,台農2號,高雄市,美濃區,12
水果,木瓜,台農2號,屏東縣,新埤鄉,12
水果,木瓜,台農2號,屏東縣,高樹鄉,12
水果,木瓜,台農2號,屏東縣,長治鄉,12
水果,木瓜,台農2號,屏東縣,萬巒鄉,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,玉井區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,南化區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,大社區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,阿蓮區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,岡山區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,燕巢區,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,鹽埔鄉,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,高樹鄉,12
水果,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,里港鄉,12
水果,海梨柑,,新竹縣,新埔鎮,12
水果,海梨柑,,新竹縣,關西鎮,12
水果,海梨柑,,新竹縣,橫山鄉,12
水果,海梨柑,,新竹縣,芎林鄉,12
水果,海梨柑,,苗栗縣,卓蘭鎮,12
水果,葡萄,巨峰,苗栗縣,卓蘭鎮,12
水果,葡萄,巨峰,台中市,新社區,12
水果,葡萄,巨峰,台中市,東勢區,12
水果,葡萄,巨峰,台中市,石岡區,12
水果,葡萄,巨峰,台中市,豐原區,12
水果,葡萄,巨峰,彰化縣,員林鎮,12
水果,葡萄,巨峰,彰化縣,埔心鄉,12
水果,葡萄,巨峰,彰化縣,溪湖鎮,12
水果,葡萄,巨峰,彰化縣,大村鄉,12
水果,葡萄,巨峰,南投縣,水里鄉,12
水果,葡萄,巨峰,南投縣,信義鄉,12
水果,葡萄,巨峰,南投縣,竹山鎮,12
水果,葡萄,蜜紅,彰化縣,埔心鄉,12
水果,葡萄,蜜紅,彰化縣,大村鄉,12
水果,金柑,長實金柑,彰化縣,二林鎮,12
水果,金柑,長實金柑,宜蘭縣,冬山鄉,12
水果,金柑,長實金柑,宜蘭縣,員山鄉,12
水果,金柑,長實金柑,宜蘭縣,礁溪鄉,12
蔬菜,青蔥,日蔥,宜蘭縣,壯圍鄉,1
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",彰化縣,伸港鄉,1
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",彰化縣,大城鄉,1
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,枋山鄉,1
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,恆春鎮,1
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,車城鄉,1
蔬菜,菇類,香菇,桃園縣,復興鄉,1
蔬菜,菇類,香菇,台中市,新社區,1
蔬菜,菇類,香菇,南投縣,埔里鎮,1
蔬菜,菇類,香菇,南投縣,水里鄉,1
蔬菜,菇類,香菇,南投縣,魚池鄉,1
蔬菜,菇類,香菇,南投縣,竹山鎮,1
蔬菜,菇類,香菇,花蓮縣,富里鄉,1
蔬菜,菇類,金針菇,台中市,霧峰區,1
蔬菜,菇類,金針菇,彰化縣,溪湖鎮,1
蔬菜,菇類,金針菇,南投縣,草屯鎮,1
蔬菜,菇類,杏鮑菇,台中市,新社區,1
蔬菜,菇類,杏鮑菇,台中市,霧峰區,1
蔬菜,菇類,杏鮑菇,彰化縣,埔心鄉,1
蔬菜,菇類,杏鮑菇,彰化縣,大村鄉,1
蔬菜,菇類,杏鮑菇,南投縣,埔里鎮,1
蔬菜,菇類,杏鮑菇,南投縣,魚池鄉,1
蔬菜,甘藍,初秋,彰化縣,溪湖鎮,1
蔬菜,甘藍,初秋,彰化縣,竹塘鄉,1
蔬菜,甘藍,初秋,彰化縣,大城鄉,1
蔬菜,甘藍,初秋,雲林縣,元長鄉,1
蔬菜,甘藍,初秋,雲林縣,土庫鎮,1
蔬菜,甘藍,初秋,雲林縣,褒忠鄉,1
蔬菜,甘藍,初秋,雲林縣,崙背鄉,1
蔬菜,甘藍,初秋,雲林縣,水林鄉,1
蔬菜,甘藍,初秋,雲林縣,四湖鄉,1
蔬菜,甘藍,初秋,嘉義縣,鹿草鄉,1
蔬菜,甘藍,初秋,嘉義縣,六腳鄉,1
蔬菜,甘藍,初秋,嘉義縣,新港鄉,1
蔬菜,甘藍,初秋,嘉義縣,義竹鄉,1
蔬菜,結球白菜,早春及28號,彰化縣,埔心鄉,1
蔬菜,結球白菜,早春及28號,彰化縣,溪湖鎮,1
蔬菜,結球白菜,早春及28號,彰化縣,埔鹽鄉,1
蔬菜,結球白菜,早春及28號,彰化縣,竹塘鄉,1
蔬菜,結球白菜,早春及28號,彰化縣,大城鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,竹塘鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,二崙鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,水林鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,四湖鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,元長鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,崙背鄉,1
蔬菜,結球白菜,早春及28號,雲林縣,西螺鎮,1
蔬菜,結球白菜,早春及28號,雲林縣,土庫鎮,1
蔬菜,結球白菜,早春及28號,嘉義縣,新港鄉,1
蔬菜,結球白菜,早春及28號,嘉義縣,六腳鄉,1
蔬菜,花椰菜,75號、80號及冬防種,苗栗縣,後龍鎮,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,鹿港鎮,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,竹塘鄉,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,埤頭鄉,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,溪湖鎮,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,永靖鄉,1
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,大城鄉,1
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,大埤鄉,1
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,西螺鎮,1
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,二崙鄉,1
蔬菜,花椰菜,75號、80號及冬防種,嘉義縣,新港鄉,1
蔬菜,花椰菜,75號、80號及冬防種,嘉義縣,六腳鄉,1
蔬菜,花椰菜,75號、80號及冬防種,台南市,安南區,1
蔬菜,花椰菜,75號、80號及冬防種,高雄市,路竹區,1
蔬菜,花椰菜,75號、80號及冬防種,高雄市,楠梓區,1
蔬菜,結球萵苣,3號及6號,彰化縣,埤頭鄉,1
蔬菜,結球萵苣,3號及6號,彰化縣,竹塘鄉,1
蔬菜,結球萵苣,3號及6號,彰化縣,大城鄉,1
蔬菜,結球萵苣,3號及6號,彰化縣,溪湖鎮,1
蔬菜,結球萵苣,3號及6號,雲林縣,土庫鎮,1
蔬菜,結球萵苣,3號及6號,雲林縣,二崙鄉,1
蔬菜,結球萵苣,3號及6號,雲林縣,元長鄉,1
蔬菜,結球萵苣,3號及6號,雲林縣,西螺鎮,1
蔬菜,結球萵苣,3號及6號,雲林縣,崙背鄉,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,二林鎮,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,芳苑鄉,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,福興鄉,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,南投縣,埔里鎮,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,雲林縣,台西鄉,1
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,嘉義縣,布袋鎮,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,彰化縣,芳苑鄉,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,雲林縣,四湖鄉,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,雲林縣,東勢鄉,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,佳里區,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,西港區,1
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,將軍區,1
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,雲林縣,崙背鄉,1
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,後壁區,1
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,東山區,1
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,七股區,1
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,高雄市,路竹區,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,苗栗縣,大湖鄉,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,高雄市,大寮區,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,高雄市,美濃區,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,九如鄉,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,里港鄉,1
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,高樹鄉,1
蔬菜,豌豆,台中11、13號,彰化縣,芳苑鄉,1
蔬菜,豌豆,台中11、13號,彰化縣,二林鎮,1
蔬菜,豌豆,台中11、13號,彰化縣,竹塘鄉,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,信義鄉,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,仁愛鄉,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,埔里鎮,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,雲林縣,莿桐鄉,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,高雄市,美濃區,1
蔬菜,甜椒,藍星、銘星、天王星、麗妃,屏東縣,高樹鄉,1
蔬菜,辣椒,萬家香、麗香,彰化縣,芳苑鄉,1
蔬菜,辣椒,萬家香、麗香,嘉義縣,新港鄉,1
蔬菜,辣椒,萬家香、麗香,高雄市,美濃區,1
蔬菜,辣椒,萬家香、麗香,屏東縣,高樹鄉,1
蔬菜,辣椒,萬家香、麗香,屏東縣,鹽埔鄉,1
蔬菜,辣椒,萬家香、麗香,花蓮縣,鳳林鎮,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,南投縣,信義鄉,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,雲林縣,崙背鄉,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,民雄鄉,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,六腳鄉,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,太保市,1
蔬菜,番茄,大果番茄、小果番茄、加工番茄,高雄市,路竹區,1
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,台中市,和平區,1
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,南投縣,仁愛鄉,1
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,西螺鎮,1
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,二崙鄉,1
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,元長鄉,1
蔬菜,芥菜,包心芥菜,苗栗縣,西湖鄉,1
蔬菜,芥菜,包心芥菜,苗栗縣,公館鄉,1
蔬菜,芥菜,包心芥菜,彰化縣,大城鄉,1
蔬菜,芥菜,包心芥菜,彰化縣,竹塘鄉,1
蔬菜,芥菜,包心芥菜,雲林縣,斗南鎮,1
蔬菜,芥菜,包心芥菜,雲林縣,虎尾鎮,1
蔬菜,芥菜,包心芥菜,雲林縣,大埤鄉,1
蔬菜,芥菜,包心芥菜,雲林縣,二崙鄉,1
蔬菜,芥菜,包心芥菜,雲林縣,西螺鎮,1
蔬菜,芥菜,包心芥菜,嘉義縣,太保市,1
蔬菜,芥菜,包心芥菜,嘉義縣,朴子市,1
蔬菜,芥菜,包心芥菜,嘉義縣,水上鄉,1
蔬菜,芥菜,包心芥菜,嘉義縣,新港鄉,1
蔬菜,芥菜,包心芥菜,嘉義縣,民雄鄉,1
蔬菜,芥菜,包心芥菜,嘉義縣,大林鎮,1
蔬菜,芥菜,包心芥菜,台南市,下營區,1
蔬菜,芥菜,包心芥菜,台南市,白河區,1
蔬菜,大蒜,和美種,彰化縣,伸港鄉,2
蔬菜,大蒜,和美種,雲林縣,麥寮鄉,2
蔬菜,大蒜,和美種,雲林縣,東勢鄉,2
蔬菜,大蒜,和美種,雲林縣,台西鄉,2
蔬菜,大蒜,和美種,台南市,七股區,2
蔬菜,大蒜,和美種,台南市,安南區,2
蔬菜,青蔥,日蔥,宜蘭縣,壯圍鄉,2
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",彰化縣,伸港鄉,2
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",彰化縣,大城鄉,2
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,車城鄉,2
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,恆春鎮,2
蔬菜,洋蔥,"早玉、勝早玉、德州505,606,806號等",屏東縣,枋山鄉,2
蔬菜,菇類,香菇,桃園縣,復興鄉,2
蔬菜,菇類,香菇,台中市,新社區,2
蔬菜,菇類,香菇,南投縣,魚池鄉,2
蔬菜,菇類,香菇,南投縣,竹山鎮,2
蔬菜,菇類,香菇,南投縣,埔里鎮,2
蔬菜,菇類,香菇,南投縣,水里鄉,2
蔬菜,菇類,香菇,花蓮縣,富里鄉,2
蔬菜,菇類,金針菇,台中市,霧峰區,2
蔬菜,菇類,金針菇,彰化縣,溪湖鎮,2
蔬菜,菇類,金針菇,南投縣,草屯鎮,2
蔬菜,菇類,杏鮑菇,台中市,新社區,2
蔬菜,菇類,杏鮑菇,台中市,霧峰區,2
蔬菜,菇類,杏鮑菇,彰化縣,埔心鄉,2
蔬菜,菇類,杏鮑菇,彰化縣,大村鄉,2
蔬菜,菇類,杏鮑菇,南投縣,埔里鎮,2
蔬菜,菇類,杏鮑菇,南投縣,魚池鄉,2
蔬菜,甘藍,初秋,彰化縣,溪湖鎮,2
蔬菜,甘藍,初秋,彰化縣,竹塘鄉,2
蔬菜,甘藍,初秋,彰化縣,大城鄉,2
蔬菜,甘藍,初秋,雲林縣,元長鄉,2
蔬菜,甘藍,初秋,雲林縣,土庫鎮,2
蔬菜,甘藍,初秋,雲林縣,褒忠鄉,2
蔬菜,甘藍,初秋,雲林縣,崙背鄉,2
蔬菜,甘藍,初秋,雲林縣,四湖鄉,2
蔬菜,甘藍,初秋,雲林縣,水林鄉,2
蔬菜,甘藍,初秋,嘉義縣,鹿草鄉,2
蔬菜,甘藍,初秋,嘉義縣,六腳鄉,2
蔬菜,甘藍,初秋,嘉義縣,新港鄉,2
蔬菜,甘藍,初秋,嘉義縣,義竹鄉,2
蔬菜,結球白菜,早春及28號,彰化縣,埔心鄉,2
蔬菜,結球白菜,早春及28號,彰化縣,溪湖鎮,2
蔬菜,結球白菜,早春及28號,彰化縣,埔鹽鄉,2
蔬菜,結球白菜,早春及28號,彰化縣,竹塘鄉,2
蔬菜,結球白菜,早春及28號,彰化縣,大城鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,竹塘鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,水林鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,二崙鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,四湖鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,元長鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,崙背鄉,2
蔬菜,結球白菜,早春及28號,雲林縣,西螺鎮,2
蔬菜,結球白菜,早春及28號,雲林縣,土庫鎮,2
蔬菜,結球白菜,早春及28號,嘉義縣,新港鄉,2
蔬菜,結球白菜,早春及28號,嘉義縣,六腳鄉,2
蔬菜,花椰菜,75號、80號及冬防種,苗栗縣,後龍鎮,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,鹿港鎮,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,竹塘鄉,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,埤頭鄉,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,溪湖鎮,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,永靖鄉,2
蔬菜,花椰菜,75號、80號及冬防種,彰化縣,大城鄉,2
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,大埤鄉,2
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,西螺鎮,2
蔬菜,花椰菜,75號、80號及冬防種,雲林縣,二崙鄉,2
蔬菜,花椰菜,75號、80號及冬防種,嘉義縣,新港鄉,2
蔬菜,花椰菜,75號、80號及冬防種,嘉義縣,六腳鄉,2
蔬菜,花椰菜,75號、80號及冬防種,台南市,安南區,2
蔬菜,花椰菜,75號、80號及冬防種,高雄市,路竹區,2
蔬菜,花椰菜,75號、80號及冬防種,高雄市,楠梓區,2
蔬菜,結球萵苣,3號及6號,彰化縣,埤頭鄉,2
蔬菜,結球萵苣,3號及6號,彰化縣,竹塘鄉,2
蔬菜,結球萵苣,3號及6號,彰化縣,大城鄉,2
蔬菜,結球萵苣,3號及6號,彰化縣,溪湖鎮,2
蔬菜,結球萵苣,3號及6號,雲林縣,土庫鎮,2
蔬菜,結球萵苣,3號及6號,雲林縣,二崙鄉,2
蔬菜,結球萵苣,3號及6號,雲林縣,元長鄉,2
蔬菜,結球萵苣,3號及6號,雲林縣,西螺鎮,2
蔬菜,結球萵苣,3號及6號,雲林縣,崙背鄉,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,二林鎮,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,芳苑鄉,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,彰化縣,福興鄉,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,南投縣,埔里鎮,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,雲林縣,台西鄉,2
蔬菜,蘿蔔,板葉種、裂葉種及櫻桃蘿蔔,嘉義縣,布袋鎮,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,彰化縣,芳苑鄉,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,雲林縣,四湖鄉,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,雲林縣,東勢鄉,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,佳里區,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,西港區,2
蔬菜,胡蘿蔔,新黑田五寸、五寸、向陽、理想,台南市,將軍區,2
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,雲林縣,崙背鄉,2
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,七股區,2
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,後壁區,2
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,台南市,東山區,2
蔬菜,甜瓜,網紋甜瓜、光皮甜瓜、哈密瓜、東方甜瓜,高雄市,路竹區,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,苗栗縣,大湖鄉,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,高雄市,大寮區,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,高雄市,美濃區,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,里港鄉,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,九如鄉,2
蔬菜,胡瓜,清綠、飛燕、春燕、喜燕,屏東縣,高樹鄉,2
蔬菜,豌豆,台中11、13號,彰化縣,芳苑鄉,2
蔬菜,豌豆,台中11、13號,彰化縣,二林鎮,2
蔬菜,豌豆,台中11、13號,彰化縣,竹塘鄉,2
蔬菜,毛豆,高雄選1-9號,彰化縣,芳苑鄉,2
蔬菜,毛豆,高雄選1-9號,彰化縣,大城鄉,2
蔬菜,毛豆,高雄選1-9號,雲林縣,東勢鄉,2
蔬菜,毛豆,高雄選1-9號,雲林縣,四湖鄉,2
蔬菜,毛豆,高雄選1-9號,雲林縣,元長鄉,2
蔬菜,毛豆,高雄選1-9號,屏東縣,鹽埔鄉,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,信義鄉,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,仁愛鄉,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,南投縣,埔里鎮,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,雲林縣,莿桐鄉,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,高雄市,美濃區,2
蔬菜,甜椒,藍星、銘星、天王星、麗妃,屏東縣,高樹鄉,2
蔬菜,辣椒,萬家香、麗香,彰化縣,芳苑鄉,2
蔬菜,辣椒,萬家香、麗香,嘉義縣,新港鄉,2
蔬菜,辣椒,萬家香、麗香,高雄市,美濃區,2
蔬菜,辣椒,萬家香、麗香,屏東縣,鹽埔鄉,2
蔬菜,辣椒,萬家香、麗香,屏東縣,高樹鄉,2
蔬菜,辣椒,萬家香、麗香,花蓮縣,鳳林鎮,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,南投縣,信義鄉,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,雲林縣,崙背鄉,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,民雄鄉,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,六腳鄉,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,嘉義縣,太保市,2
蔬菜,番茄,大果番茄、小果番茄、加工番茄,高雄市,路竹區,2
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,台中市,和平區,2
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,南投縣,仁愛鄉,2
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,西螺鎮,2
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,二崙鄉,2
蔬菜,菠菜,西螺一號、西螺大葉、清風、綠湖、梨山菠菜,雲林縣,元長鄉,2
蔬菜,芥菜,包心芥菜,苗栗縣,公館鄉,2
蔬菜,芥菜,包心芥菜,苗栗縣,西湖鄉,2
蔬菜,芥菜,包心芥菜,彰化縣,大城鄉,2
蔬菜,芥菜,包心芥菜,彰化縣,竹塘鄉,2
蔬菜,芥菜,包心芥菜,雲林縣,斗南鎮,2
蔬菜,芥菜,包心芥菜,雲林縣,大埤鄉,2
蔬菜,芥菜,包心芥菜,雲林縣,虎尾鎮,2
蔬菜,芥菜,包心芥菜,雲林縣,二崙鄉,2
蔬菜,芥菜,包心芥菜,雲林縣,西螺鎮,2
蔬菜,芥菜,包心芥菜,嘉義縣,太保市,2
蔬菜,芥菜,包心芥菜,嘉義縣,朴子市,2
蔬菜,芥菜,包心芥菜,嘉義縣,水上鄉,2
蔬菜,芥菜,包心芥菜,嘉義縣,民雄鄉,2
蔬菜,芥菜,包心芥菜,嘉義縣,新港鄉,2
蔬菜,芥菜,包心芥菜,嘉義縣,大林鎮,2
蔬菜,芥菜,包心芥菜,台南市,白河區,2
蔬菜,芥菜,包心芥菜,台南市,下營區,2
蔬菜,大蒜,和美種,彰化縣,伸港鄉,3
蔬菜,大蒜,和美種,雲林縣,麥寮鄉,3
蔬菜,大蒜,和美種,雲林縣,東勢鄉,3
蔬菜,大蒜,和美種,雲林縣,台西鄉,3
蔬菜,大蒜,和美種,台南市,七股區,3
蔬菜,大蒜,和美種,台南市,安南區,3
